x,y,line,algo,new_x,new_y,new_size,new_color,new_year,new_country,old_x,old_y,old_size,old_color,old_year,old_country,multiplicity[1;67]
-17.26129098,-7.397168757,63,countries,gdp,life_expect,population,continent,1800,['Malaysia'; 'Mexico'; 'Kiribati'; 'Hungary'; 'Lithuania'; 'Belgium'; 'Guatemala'; 'Iraq'; 'Solomon Islands'; 'Venezuela'; 'Suriname'; 'Mali'; 'Latvia'; 'Uruguay'; 'Peru'; 'Greece'; 'Trinidad and Tobago'; 'Congo; Rep.'; 'Equatorial Guinea'; 'Singapore'; 'Japan'; 'Oman'; 'Fiji'; 'Australia'; 'Uganda'; 'Haiti'; 'Ireland'; 'Netherlands'; 'Bahrain'],gdp,life_expect,population,continent,1800,['Mexico'; 'Kiribati'; 'Hungary'; 'Lithuania'; 'Belgium'; 'Guatemala'; 'Iraq'; 'Solomon Islands'; 'Venezuela'; 'Suriname'; 'Mali'; 'Latvia'; 'Uruguay'; 'Peru'; 'Greece'; 'Trinidad and Tobago'; 'Congo; Rep.'; 'Equatorial Guinea'; 'Singapore'; 'Japan'; 'Oman'; 'Fiji'; 'Australia'; 'Uganda'; 'Haiti'; 'Ireland'; 'Netherlands'; 'Bahrain'],1
-17.44243935,-7.244550243,63,countries,gdp,life_expect,population,continent,1800,['Malaysia'; 'Mexico'; 'Romania'; 'Kiribati'; 'Hungary'; 'Lithuania'; 'Belgium'; 'Guatemala'; 'Iraq'; 'Solomon Islands'; 'Venezuela'; 'Suriname'; 'Mali'; 'Latvia'; 'Uruguay'; 'Peru'; 'Greece'; 'Trinidad and Tobago'; 'Congo; Rep.'; 'Equatorial Guinea'; 'Singapore'; 'Japan'; 'Oman'; 'Fiji'; 'Australia'; 'Uganda'; 'Haiti'; 'Ireland'; 'Netherlands'; 'Bahrain'],gdp,life_expect,population,continent,1800,['Malaysia'; 'Mexico'; 'Kiribati'; 'Hungary'; 'Lithuania'; 'Belgium'; 'Guatemala'; 'Iraq'; 'Solomon Islands'; 'Venezuela'; 'Suriname'; 'Mali'; 'Latvia'; 'Uruguay'; 'Peru'; 'Greece'; 'Trinidad and Tobago'; 'Congo; Rep.'; 'Equatorial Guinea'; 'Singapore'; 'Japan'; 'Oman'; 'Fiji'; 'Australia'; 'Uganda'; 'Haiti'; 'Ireland'; 'Netherlands'; 'Bahrain'],1
-17.61578772,-7.104243867,63,countries,gdp,life_expect,population,continent,1800,['Malaysia'; 'Mexico'; 'Romania'; 'Kiribati'; 'Hungary'; 'Lithuania'; 'Belgium'; 'Guatemala'; 'Iraq'; 'Solomon Islands'; 'Venezuela'; 'Suriname'; 'Mali'; 'Latvia'; 'Uruguay'; 'Peru'; 'Israel'; 'Greece'; 'Trinidad and Tobago'; 'Congo; Rep.'; 'Equatorial Guinea'; 'Singapore'; 'Japan'; 'Oman'; 'Fiji'; 'Australia'; 'Uganda'; 'Haiti'; 'Ireland'; 'Netherlands'; 'Bahrain'],gdp,life_expect,population,continent,1800,['Malaysia'; 'Mexico'; 'Romania'; 'Kiribati'; 'Hungary'; 'Lithuania'; 'Belgium'; 'Guatemala'; 'Iraq'; 'Solomon Islands'; 'Venezuela'; 'Suriname'; 'Mali'; 'Latvia'; 'Uruguay'; 'Peru'; 'Greece'; 'Trinidad and Tobago'; 'Congo; Rep.'; 'Equatorial Guinea'; 'Singapore'; 'Japan'; 'Oman'; 'Fiji'; 'Australia'; 'Uganda'; 'Haiti'; 'Ireland'; 'Netherlands'; 'Bahrain'],1
-17.79322349,-6.924407446,63,countries,gdp,life_expect,population,continent,1800,['Malaysia'; 'Mexico'; 'Romania'; 'Kiribati'; 'Hungary'; 'Lithuania'; 'Belgium'; 'Guatemala'; 'Iraq'; 'Solomon Islands'; 'Venezuela'; 'Suriname'; 'Mali'; 'Latvia'; 'Uruguay'; 'Peru'; 'Israel'; 'Greece'; 'Maldives'; 'Trinidad and Tobago'; 'Congo; Rep.'; 'Equatorial Guinea'; 'Singapore'; 'Japan'; 'Oman'; 'Fiji'; 'Australia'; 'Uganda'; 'Haiti'; 'Ireland'; 'Netherlands'; 'Bahrain'],gdp,life_expect,population,continent,1800,['Malaysia'; 'Mexico'; 'Romania'; 'Kiribati'; 'Hungary'; 'Lithuania'; 'Belgium'; 'Guatemala'; 'Iraq'; 'Solomon Islands'; 'Venezuela'; 'Suriname'; 'Mali'; 'Latvia'; 'Uruguay'; 'Peru'; 'Israel'; 'Greece'; 'Trinidad and Tobago'; 'Congo; Rep.'; 'Equatorial Guinea'; 'Singapore'; 'Japan'; 'Oman'; 'Fiji'; 'Australia'; 'Uganda'; 'Haiti'; 'Ireland'; 'Netherlands'; 'Bahrain'],1
-17.9681842,-6.781725135,63,countries,gdp,life_expect,population,continent,1800,['Malaysia'; 'Mexico'; 'Romania'; 'Kiribati'; 'Hungary'; 'Lithuania'; 'Belgium'; 'Guatemala'; 'Iraq'; 'Solomon Islands'; 'Venezuela'; 'Suriname'; 'Mali'; 'Latvia'; 'Uruguay'; 'Peru'; 'Israel'; 'Greece'; 'Maldives'; 'Trinidad and Tobago'; 'Congo; Rep.'; 'Equatorial Guinea'; 'Singapore'; 'Japan'; 'Oman'; 'Fiji'; 'Australia'; 'Uganda'; 'Haiti'; 'United Arab Emirates'; 'Ireland'; 'Netherlands'; 'Bahrain'],gdp,life_expect,population,continent,1800,['Malaysia'; 'Mexico'; 'Romania'; 'Kiribati'; 'Hungary'; 'Lithuania'; 'Belgium'; 'Guatemala'; 'Iraq'; 'Solomon Islands'; 'Venezuela'; 'Suriname'; 'Mali'; 'Latvia'; 'Uruguay'; 'Peru'; 'Israel'; 'Greece'; 'Maldives'; 'Trinidad and Tobago'; 'Congo; Rep.'; 'Equatorial Guinea'; 'Singapore'; 'Japan'; 'Oman'; 'Fiji'; 'Australia'; 'Uganda'; 'Haiti'; 'Ireland'; 'Netherlands'; 'Bahrain'],1
-18.11551442,-6.636839298,63,countries,gdp,life_expect,population,continent,1800,['Malaysia'; 'Mexico'; 'Romania'; 'Kiribati'; 'Hungary'; 'Lithuania'; 'Belgium'; 'Guatemala'; 'Iraq'; 'Solomon Islands'; 'Venezuela'; 'Suriname'; 'Mali'; 'Latvia'; 'Uruguay'; 'Peru'; 'Israel'; 'Greece'; 'Maldives'; 'Trinidad and Tobago'; 'Congo; Rep.'; 'Equatorial Guinea'; 'Singapore'; 'Japan'; 'Oman'; 'Fiji'; 'Australia'; 'Costa Rica'; 'Uganda'; 'Haiti'; 'United Arab Emirates'; 'Ireland'; 'Netherlands'; 'Bahrain'],gdp,life_expect,population,continent,1800,['Malaysia'; 'Mexico'; 'Romania'; 'Kiribati'; 'Hungary'; 'Lithuania'; 'Belgium'; 'Guatemala'; 'Iraq'; 'Solomon Islands'; 'Venezuela'; 'Suriname'; 'Mali'; 'Latvia'; 'Uruguay'; 'Peru'; 'Israel'; 'Greece'; 'Maldives'; 'Trinidad and Tobago'; 'Congo; Rep.'; 'Equatorial Guinea'; 'Singapore'; 'Japan'; 'Oman'; 'Fiji'; 'Australia'; 'Uganda'; 'Haiti'; 'United Arab Emirates'; 'Ireland'; 'Netherlands'; 'Bahrain'],1
-18.29579161,-6.443803509,63,countries,gdp,life_expect,population,continent,1800,['Malaysia'; 'Mexico'; 'Romania'; 'Kiribati'; 'Hungary'; 'Lithuania'; 'Belgium'; 'Guatemala'; 'Iraq'; 'Solomon Islands'; 'Venezuela'; 'Suriname'; 'Mali'; 'Latvia'; 'Uruguay'; 'Peru'; 'Israel'; 'Greece'; 'Maldives'; 'Trinidad and Tobago'; 'Congo; Rep.'; 'Equatorial Guinea'; 'Singapore'; 'Japan'; 'Oman'; 'Fiji'; 'Australia'; 'Costa Rica'; 'Uganda'; 'Haiti'; 'Luxembourg'; 'United Arab Emirates'; 'Ireland'; 'Netherlands'; 'Bahrain'],gdp,life_expect,population,continent,1800,['Malaysia'; 'Mexico'; 'Romania'; 'Kiribati'; 'Hungary'; 'Lithuania'; 'Belgium'; 'Guatemala'; 'Iraq'; 'Solomon Islands'; 'Venezuela'; 'Suriname'; 'Mali'; 'Latvia'; 'Uruguay'; 'Peru'; 'Israel'; 'Greece'; 'Maldives'; 'Trinidad and Tobago'; 'Congo; Rep.'; 'Equatorial Guinea'; 'Singapore'; 'Japan'; 'Oman'; 'Fiji'; 'Australia'; 'Costa Rica'; 'Uganda'; 'Haiti'; 'United Arab Emirates'; 'Ireland'; 'Netherlands'; 'Bahrain'],1
-27.26463037,9.837316398,63,countries,gdp,life_expect,population,continent,1800,['Malaysia'; 'Mexico'; 'Romania'; 'Kiribati'; 'Hungary'; 'Lithuania'; 'Belgium'; 'Guatemala'; 'Iraq'; 'Solomon Islands'; 'Venezuela'; 'Suriname'; 'Mali'; 'Latvia'; 'Uruguay'; 'Peru'; 'Israel'; 'Greece'; 'Maldives'; 'Trinidad and Tobago'; 'Congo; Rep.'; 'Equatorial Guinea'; 'Singapore'; 'Japan'; 'Oman'; 'Fiji'; 'Australia'; 'Costa Rica'; 'Uganda'; 'Guinea'; 'Haiti'; 'Luxembourg'; 'United Arab Emirates'; 'Ireland'; 'Netherlands'; 'Bahrain'],gdp,life_expect,population,continent,1800,['Malaysia'; 'Mexico'; 'Romania'; 'Kiribati'; 'Hungary'; 'Lithuania'; 'Belgium'; 'Guatemala'; 'Iraq'; 'Solomon Islands'; 'Venezuela'; 'Suriname'; 'Mali'; 'Latvia'; 'Uruguay'; 'Peru'; 'Israel'; 'Greece'; 'Maldives'; 'Trinidad and Tobago'; 'Congo; Rep.'; 'Equatorial Guinea'; 'Singapore'; 'Japan'; 'Oman'; 'Fiji'; 'Australia'; 'Costa Rica'; 'Uganda'; 'Haiti'; 'Luxembourg'; 'United Arab Emirates'; 'Ireland'; 'Netherlands'; 'Bahrain'],1
-27.44107606,9.775857404,63,countries,gdp,life_expect,population,continent,1800,['Malaysia'; 'Mexico'; 'Romania'; 'Kiribati'; 'Hungary'; 'Lithuania'; 'Belgium'; 'Guatemala'; 'Iraq'; 'Solomon Islands'; 'Venezuela'; 'Suriname'; 'Mali'; 'Latvia'; 'Uruguay'; 'Peru'; 'Israel'; 'Greece'; 'Maldives'; 'Trinidad and Tobago'; 'Congo; Rep.'; 'Guinea-Bissau'; 'Equatorial Guinea'; 'Singapore'; 'Japan'; 'Oman'; 'Fiji'; 'Australia'; 'Costa Rica'; 'Uganda'; 'Guinea'; 'Haiti'; 'Luxembourg'; 'United Arab Emirates'; 'Ireland'; 'Netherlands'; 'Bahrain'],gdp,life_expect,population,continent,1800,['Malaysia'; 'Mexico'; 'Romania'; 'Kiribati'; 'Hungary'; 'Lithuania'; 'Belgium'; 'Guatemala'; 'Iraq'; 'Solomon Islands'; 'Venezuela'; 'Suriname'; 'Mali'; 'Latvia'; 'Uruguay'; 'Peru'; 'Israel'; 'Greece'; 'Maldives'; 'Trinidad and Tobago'; 'Congo; Rep.'; 'Equatorial Guinea'; 'Singapore'; 'Japan'; 'Oman'; 'Fiji'; 'Australia'; 'Costa Rica'; 'Uganda'; 'Guinea'; 'Haiti'; 'Luxembourg'; 'United Arab Emirates'; 'Ireland'; 'Netherlands'; 'Bahrain'],1
-27.60444386,9.681061411,63,countries,gdp,life_expect,population,continent,1800,['Malaysia'; 'Mexico'; 'Romania'; 'Kiribati'; 'Hungary'; 'Lithuania'; 'Belgium'; 'Guatemala'; 'Bangladesh'; 'Iraq'; 'Solomon Islands'; 'Venezuela'; 'Suriname'; 'Mali'; 'Latvia'; 'Uruguay'; 'Peru'; 'Israel'; 'Greece'; 'Maldives'; 'Trinidad and Tobago'; 'Congo; Rep.'; 'Guinea-Bissau'; 'Equatorial Guinea'; 'Singapore'; 'Japan'; 'Oman'; 'Fiji'; 'Australia'; 'Costa Rica'; 'Uganda'; 'Guinea'; 'Haiti'; 'Luxembourg'; 'United Arab Emirates'; 'Ireland'; 'Netherlands'; 'Bahrain'],gdp,life_expect,population,continent,1800,['Malaysia'; 'Mexico'; 'Romania'; 'Kiribati'; 'Hungary'; 'Lithuania'; 'Belgium'; 'Guatemala'; 'Iraq'; 'Solomon Islands'; 'Venezuela'; 'Suriname'; 'Mali'; 'Latvia'; 'Uruguay'; 'Peru'; 'Israel'; 'Greece'; 'Maldives'; 'Trinidad and Tobago'; 'Congo; Rep.'; 'Guinea-Bissau'; 'Equatorial Guinea'; 'Singapore'; 'Japan'; 'Oman'; 'Fiji'; 'Australia'; 'Costa Rica'; 'Uganda'; 'Guinea'; 'Haiti'; 'Luxembourg'; 'United Arab Emirates'; 'Ireland'; 'Netherlands'; 'Bahrain'],1
-27.80592504,9.518480287,63,countries,gdp,life_expect,population,continent,1800,['Malaysia'; 'Mexico'; 'Romania'; 'Kiribati'; 'Hungary'; 'Lithuania'; 'Belgium'; 'Guatemala'; 'Bangladesh'; 'Iraq'; 'Solomon Islands'; 'Venezuela'; 'Suriname'; 'Mali'; 'Latvia'; 'Uruguay'; 'Peru'; 'Israel'; 'Greece'; 'Maldives'; 'Trinidad and Tobago'; 'Congo; Rep.'; 'Guinea-Bissau'; 'Equatorial Guinea'; 'Singapore'; 'Japan'; 'Oman'; 'Fiji'; 'Australia'; 'Costa Rica'; 'Uganda'; 'Guinea'; 'Haiti'; 'Luxembourg'; 'United Arab Emirates'; 'Ireland'; 'Slovenia'; 'Netherlands'; 'Bahrain'],gdp,life_expect,population,continent,1800,['Malaysia'; 'Mexico'; 'Romania'; 'Kiribati'; 'Hungary'; 'Lithuania'; 'Belgium'; 'Guatemala'; 'Bangladesh'; 'Iraq'; 'Solomon Islands'; 'Venezuela'; 'Suriname'; 'Mali'; 'Latvia'; 'Uruguay'; 'Peru'; 'Israel'; 'Greece'; 'Maldives'; 'Trinidad and Tobago'; 'Congo; Rep.'; 'Guinea-Bissau'; 'Equatorial Guinea'; 'Singapore'; 'Japan'; 'Oman'; 'Fiji'; 'Australia'; 'Costa Rica'; 'Uganda'; 'Guinea'; 'Haiti'; 'Luxembourg'; 'United Arab Emirates'; 'Ireland'; 'Netherlands'; 'Bahrain'],1
-27.96429342,9.363042314,63,countries,gdp,life_expect,population,continent,1800,['Malaysia'; 'Mexico'; 'Romania'; 'Kiribati'; 'Hungary'; 'Lithuania'; 'Belgium'; 'Guatemala'; 'Bangladesh'; 'Iraq'; 'Solomon Islands'; 'Venezuela'; 'Suriname'; 'Mali'; 'Latvia'; 'Uruguay'; 'Peru'; 'Israel'; 'Greece'; 'Maldives'; 'Trinidad and Tobago'; 'Congo; Rep.'; 'Guinea-Bissau'; 'Equatorial Guinea'; 'Singapore'; 'Japan'; 'Oman'; 'Fiji'; 'Australia'; 'Costa Rica'; 'Uganda'; 'Guinea'; 'Haiti'; 'Luxembourg'; 'United Arab Emirates'; 'Cyprus'; 'Ireland'; 'Slovenia'; 'Netherlands'; 'Bahrain'],gdp,life_expect,population,continent,1800,['Malaysia'; 'Mexico'; 'Romania'; 'Kiribati'; 'Hungary'; 'Lithuania'; 'Belgium'; 'Guatemala'; 'Bangladesh'; 'Iraq'; 'Solomon Islands'; 'Venezuela'; 'Suriname'; 'Mali'; 'Latvia'; 'Uruguay'; 'Peru'; 'Israel'; 'Greece'; 'Maldives'; 'Trinidad and Tobago'; 'Congo; Rep.'; 'Guinea-Bissau'; 'Equatorial Guinea'; 'Singapore'; 'Japan'; 'Oman'; 'Fiji'; 'Australia'; 'Costa Rica'; 'Uganda'; 'Guinea'; 'Haiti'; 'Luxembourg'; 'United Arab Emirates'; 'Ireland'; 'Slovenia'; 'Netherlands'; 'Bahrain'],1
-28.12224425,9.162712294,63,countries,gdp,life_expect,population,continent,1800,['Malaysia'; 'Mexico'; 'Romania'; 'Kiribati'; 'Hungary'; 'Lithuania'; 'Belgium'; 'Guatemala'; 'Bangladesh'; 'Iraq'; 'Solomon Islands'; 'Venezuela'; 'Suriname'; 'Mali'; 'Latvia'; 'Uruguay'; 'Peru'; 'Moldova'; 'Israel'; 'Greece'; 'Maldives'; 'Trinidad and Tobago'; 'Congo; Rep.'; 'Guinea-Bissau'; 'Equatorial Guinea'; 'Singapore'; 'Japan'; 'Oman'; 'Fiji'; 'Australia'; 'Costa Rica'; 'Uganda'; 'Guinea'; 'Haiti'; 'Luxembourg'; 'United Arab Emirates'; 'Cyprus'; 'Ireland'; 'Slovenia'; 'Netherlands'; 'Bahrain'],gdp,life_expect,population,continent,1800,['Malaysia'; 'Mexico'; 'Romania'; 'Kiribati'; 'Hungary'; 'Lithuania'; 'Belgium'; 'Guatemala'; 'Bangladesh'; 'Iraq'; 'Solomon Islands'; 'Venezuela'; 'Suriname'; 'Mali'; 'Latvia'; 'Uruguay'; 'Peru'; 'Israel'; 'Greece'; 'Maldives'; 'Trinidad and Tobago'; 'Congo; Rep.'; 'Guinea-Bissau'; 'Equatorial Guinea'; 'Singapore'; 'Japan'; 'Oman'; 'Fiji'; 'Australia'; 'Costa Rica'; 'Uganda'; 'Guinea'; 'Haiti'; 'Luxembourg'; 'United Arab Emirates'; 'Cyprus'; 'Ireland'; 'Slovenia'; 'Netherlands'; 'Bahrain'],1
-28.2981882,8.910801923,63,countries,gdp,life_expect,population,continent,1800,['Malaysia'; 'Mexico'; 'Romania'; 'Kiribati'; 'Hungary'; 'Lithuania'; 'Belgium'; 'Guatemala'; 'Bangladesh'; 'Iraq'; 'Solomon Islands'; 'Venezuela'; 'Suriname'; 'Mali'; 'Latvia'; 'Uruguay'; 'Peru'; 'Turkmenistan'; 'Moldova'; 'Israel'; 'Greece'; 'Maldives'; 'Trinidad and Tobago'; 'Congo; Rep.'; 'Guinea-Bissau'; 'Equatorial Guinea'; 'Singapore'; 'Japan'; 'Oman'; 'Fiji'; 'Australia'; 'Costa Rica'; 'Uganda'; 'Guinea'; 'Haiti'; 'Luxembourg'; 'United Arab Emirates'; 'Cyprus'; 'Ireland'; 'Slovenia'; 'Netherlands'; 'Bahrain'],gdp,life_expect,population,continent,1800,['Malaysia'; 'Mexico'; 'Romania'; 'Kiribati'; 'Hungary'; 'Lithuania'; 'Belgium'; 'Guatemala'; 'Bangladesh'; 'Iraq'; 'Solomon Islands'; 'Venezuela'; 'Suriname'; 'Mali'; 'Latvia'; 'Uruguay'; 'Peru'; 'Moldova'; 'Israel'; 'Greece'; 'Maldives'; 'Trinidad and Tobago'; 'Congo; Rep.'; 'Guinea-Bissau'; 'Equatorial Guinea'; 'Singapore'; 'Japan'; 'Oman'; 'Fiji'; 'Australia'; 'Costa Rica'; 'Uganda'; 'Guinea'; 'Haiti'; 'Luxembourg'; 'United Arab Emirates'; 'Cyprus'; 'Ireland'; 'Slovenia'; 'Netherlands'; 'Bahrain'],1
-28.46241303,8.639897093,63,countries,gdp,life_expect,population,continent,1800,['Malaysia'; 'Mexico'; 'Romania'; 'Kiribati'; 'Hungary'; 'Lithuania'; 'Belgium'; 'Guatemala'; 'Bangladesh'; 'Iraq'; 'Solomon Islands'; 'Venezuela'; 'Suriname'; 'Mali'; 'Latvia'; 'Sao Tome and Principe'; 'Uruguay'; 'Peru'; 'Turkmenistan'; 'Moldova'; 'Israel'; 'Greece'; 'Maldives'; 'Trinidad and Tobago'; 'Congo; Rep.'; 'Guinea-Bissau'; 'Equatorial Guinea'; 'Singapore'; 'Japan'; 'Oman'; 'Fiji'; 'Australia'; 'Costa Rica'; 'Uganda'; 'Guinea'; 'Haiti'; 'Luxembourg'; 'United Arab Emirates'; 'Cyprus'; 'Ireland'; 'Slovenia'; 'Netherlands'; 'Bahrain'],gdp,life_expect,population,continent,1800,['Malaysia'; 'Mexico'; 'Romania'; 'Kiribati'; 'Hungary'; 'Lithuania'; 'Belgium'; 'Guatemala'; 'Bangladesh'; 'Iraq'; 'Solomon Islands'; 'Venezuela'; 'Suriname'; 'Mali'; 'Latvia'; 'Uruguay'; 'Peru'; 'Turkmenistan'; 'Moldova'; 'Israel'; 'Greece'; 'Maldives'; 'Trinidad and Tobago'; 'Congo; Rep.'; 'Guinea-Bissau'; 'Equatorial Guinea'; 'Singapore'; 'Japan'; 'Oman'; 'Fiji'; 'Australia'; 'Costa Rica'; 'Uganda'; 'Guinea'; 'Haiti'; 'Luxembourg'; 'United Arab Emirates'; 'Cyprus'; 'Ireland'; 'Slovenia'; 'Netherlands'; 'Bahrain'],1
-28.64149489,8.327231106,63,countries,gdp,life_expect,population,continent,1800,['Malaysia'; 'Mexico'; 'Romania'; 'Kiribati'; 'Hungary'; 'Lithuania'; 'Belgium'; 'Guatemala'; 'Bangladesh'; 'Iraq'; 'Solomon Islands'; 'Venezuela'; 'Suriname'; 'Mali'; 'Latvia'; 'Sao Tome and Principe'; 'Uruguay'; 'Peru'; 'Turkmenistan'; 'Moldova'; 'Israel'; 'Greece'; 'Maldives'; 'Trinidad and Tobago'; 'Congo; Rep.'; 'Guinea-Bissau'; 'Equatorial Guinea'; 'Singapore'; 'Japan'; 'Oman'; 'Fiji'; 'Australia'; 'Costa Rica'; 'Uganda'; 'Guinea'; 'Haiti'; 'Luxembourg'; 'United Arab Emirates'; 'Cyprus'; 'Ireland'; 'El Salvador'; 'Slovenia'; 'Netherlands'; 'Bahrain'],gdp,life_expect,population,continent,1800,['Malaysia'; 'Mexico'; 'Romania'; 'Kiribati'; 'Hungary'; 'Lithuania'; 'Belgium'; 'Guatemala'; 'Bangladesh'; 'Iraq'; 'Solomon Islands'; 'Venezuela'; 'Suriname'; 'Mali'; 'Latvia'; 'Sao Tome and Principe'; 'Uruguay'; 'Peru'; 'Turkmenistan'; 'Moldova'; 'Israel'; 'Greece'; 'Maldives'; 'Trinidad and Tobago'; 'Congo; Rep.'; 'Guinea-Bissau'; 'Equatorial Guinea'; 'Singapore'; 'Japan'; 'Oman'; 'Fiji'; 'Australia'; 'Costa Rica'; 'Uganda'; 'Guinea'; 'Haiti'; 'Luxembourg'; 'United Arab Emirates'; 'Cyprus'; 'Ireland'; 'Slovenia'; 'Netherlands'; 'Bahrain'],1
-28.8421429,7.962413945,63,countries,gdp,life_expect,population,continent,1800,['Malaysia'; 'Mexico'; 'Romania'; 'Kiribati'; 'Hungary'; 'Lithuania'; 'Belgium'; 'Guatemala'; 'Bangladesh'; 'Iraq'; 'Solomon Islands'; 'Venezuela'; 'Suriname'; 'Mali'; 'Latvia'; 'Sao Tome and Principe'; 'Uruguay'; 'Peru'; 'Turkmenistan'; 'Moldova'; 'Israel'; 'Greece'; 'Maldives'; 'Trinidad and Tobago'; 'Congo; Rep.'; 'Guinea-Bissau'; 'Russia'; 'Equatorial Guinea'; 'Singapore'; 'Japan'; 'Oman'; 'Fiji'; 'Australia'; 'Costa Rica'; 'Uganda'; 'Guinea'; 'Haiti'; 'Luxembourg'; 'United Arab Emirates'; 'Cyprus'; 'Ireland'; 'El Salvador'; 'Slovenia'; 'Netherlands'; 'Bahrain'],gdp,life_expect,population,continent,1800,['Malaysia'; 'Mexico'; 'Romania'; 'Kiribati'; 'Hungary'; 'Lithuania'; 'Belgium'; 'Guatemala'; 'Bangladesh'; 'Iraq'; 'Solomon Islands'; 'Venezuela'; 'Suriname'; 'Mali'; 'Latvia'; 'Sao Tome and Principe'; 'Uruguay'; 'Peru'; 'Turkmenistan'; 'Moldova'; 'Israel'; 'Greece'; 'Maldives'; 'Trinidad and Tobago'; 'Congo; Rep.'; 'Guinea-Bissau'; 'Equatorial Guinea'; 'Singapore'; 'Japan'; 'Oman'; 'Fiji'; 'Australia'; 'Costa Rica'; 'Uganda'; 'Guinea'; 'Haiti'; 'Luxembourg'; 'United Arab Emirates'; 'Cyprus'; 'Ireland'; 'El Salvador'; 'Slovenia'; 'Netherlands'; 'Bahrain'],1
-29.06577979,7.572281593,63,countries,gdp,life_expect,population,continent,1800,['Malaysia'; 'Mexico'; 'Romania'; 'Kiribati'; 'Tajikistan'; 'Hungary'; 'Lithuania'; 'Belgium'; 'Guatemala'; 'Bangladesh'; 'Iraq'; 'Solomon Islands'; 'Venezuela'; 'Suriname'; 'Mali'; 'Latvia'; 'Sao Tome and Principe'; 'Uruguay'; 'Peru'; 'Turkmenistan'; 'Moldova'; 'Israel'; 'Greece'; 'Maldives'; 'Trinidad and Tobago'; 'Congo; Rep.'; 'Guinea-Bissau'; 'Russia'; 'Equatorial Guinea'; 'Singapore'; 'Japan'; 'Oman'; 'Fiji'; 'Australia'; 'Costa Rica'; 'Uganda'; 'Guinea'; 'Haiti'; 'Luxembourg'; 'United Arab Emirates'; 'Cyprus'; 'Ireland'; 'El Salvador'; 'Slovenia'; 'Netherlands'; 'Bahrain'],gdp,life_expect,population,continent,1800,['Malaysia'; 'Mexico'; 'Romania'; 'Kiribati'; 'Hungary'; 'Lithuania'; 'Belgium'; 'Guatemala'; 'Bangladesh'; 'Iraq'; 'Solomon Islands'; 'Venezuela'; 'Suriname'; 'Mali'; 'Latvia'; 'Sao Tome and Principe'; 'Uruguay'; 'Peru'; 'Turkmenistan'; 'Moldova'; 'Israel'; 'Greece'; 'Maldives'; 'Trinidad and Tobago'; 'Congo; Rep.'; 'Guinea-Bissau'; 'Russia'; 'Equatorial Guinea'; 'Singapore'; 'Japan'; 'Oman'; 'Fiji'; 'Australia'; 'Costa Rica'; 'Uganda'; 'Guinea'; 'Haiti'; 'Luxembourg'; 'United Arab Emirates'; 'Cyprus'; 'Ireland'; 'El Salvador'; 'Slovenia'; 'Netherlands'; 'Bahrain'],1
-29.50661945,7.098651982,63,countries,gdp,life_expect,population,continent,1800,['Malaysia'; 'Mexico'; 'Romania'; 'Kiribati'; 'Tajikistan'; 'Hungary'; 'Lithuania'; 'Belgium'; 'Guatemala'; 'Bangladesh'; 'Iraq'; 'Solomon Islands'; 'Venezuela'; 'Suriname'; 'Mali'; 'Latvia'; 'Sao Tome and Principe'; 'Uruguay'; 'Peru'; 'Turkmenistan'; 'Bhutan'; 'Moldova'; 'Israel'; 'Greece'; 'Maldives'; 'Trinidad and Tobago'; 'Congo; Rep.'; 'Guinea-Bissau'; 'Russia'; 'Equatorial Guinea'; 'Singapore'; 'Japan'; 'Oman'; 'Fiji'; 'Australia'; 'Costa Rica'; 'Uganda'; 'Guinea'; 'Haiti'; 'Luxembourg'; 'United Arab Emirates'; 'Cyprus'; 'Ireland'; 'El Salvador'; 'Slovenia'; 'Netherlands'; 'Bahrain'],gdp,life_expect,population,continent,1800,['Malaysia'; 'Mexico'; 'Romania'; 'Kiribati'; 'Tajikistan'; 'Hungary'; 'Lithuania'; 'Belgium'; 'Guatemala'; 'Bangladesh'; 'Iraq'; 'Solomon Islands'; 'Venezuela'; 'Suriname'; 'Mali'; 'Latvia'; 'Sao Tome and Principe'; 'Uruguay'; 'Peru'; 'Turkmenistan'; 'Moldova'; 'Israel'; 'Greece'; 'Maldives'; 'Trinidad and Tobago'; 'Congo; Rep.'; 'Guinea-Bissau'; 'Russia'; 'Equatorial Guinea'; 'Singapore'; 'Japan'; 'Oman'; 'Fiji'; 'Australia'; 'Costa Rica'; 'Uganda'; 'Guinea'; 'Haiti'; 'Luxembourg'; 'United Arab Emirates'; 'Cyprus'; 'Ireland'; 'El Salvador'; 'Slovenia'; 'Netherlands'; 'Bahrain'],1
